627,,Dierama,,,'Lancelot',Angel's fishing rods,,A new hybrid Angel's Fishing Rod which is easy to grow in soil which is well drained but not dry. Arching stems to 1.3m (4') carrying pendulous clusters of pink flowers are produced from July to August. A good vigorous form which produces lots of flowers.,,1,0,D\Dierama Lancelot #1.JPG,D\Dierama Lancelot.jpg,,,0,Dierama,0,,0
628,,Dierama,,,'Pink Rocket',Angel's fishing rods,DIERPINKR,A new hybrid Angel's Fishing Rod which is easy to grow in soil which is well drained but not dry. Arching stems to 1.3m (4') carrying flowers that look up and out more than they hang down,,1,0,D\Dierama-Pink-Rocket-(2).jpg,,,,,,,,
629,,Digitalis,,ambigua,,[syn. grandiflora],DIGGRAND,Shaped like our native foxglove; but shorter; fully perennial and coloured a soft yellow; netted inside with brown. Very attractive. Sun/part shade  CAUTION- TOXIC IF EATEN,,1,0,D\Digitalis ambigua #3.JPG,D\Digitalis ambigua #2.JPG,D\Digitalis ambigua #1.JPG,,0,Default,0,,0
630,,Digitalis,,ferruginea,'Gelber Herold','Yellow Herald',DIGFGELBH,Immaculate evergreen glossy rosettes of long narrow dark green leaves.The flowers spikes are tall stiff and densely crowded with charming ochre yellow-lipped flowers. More yellow than the species. 4ft CAUTION- TOXIC IF EATEN,,1,0,D\Digitalis-ferruginea-Gelber-Herold-(2).jpg,,,,0,Default,0,,0
631,,Digitalis,,ferruginea,'Gigantea',,,Imaculate evergreen glossy rosettes are a feature all year. The flowers spikes are densely crowded with charming yellow; lipped flowers. 4ft  CAUTION- TOXIC IF EATEN,,1,0,D\Digitalis ferrunginea.JPG,,,,0,Default,0,,0
632,,Digitalis,,ferruginea,,,DIGIF,Imaculate evergreen glossy rosettes are a feature all year. The flowers spikes are densely crowded with charming yellow; lipped flowers. 4ft  CAUTION- TOXIC IF EATEN,1L,1,0,D\Digitalis ferrunginea.JPG,,,,,,,,
633,,Digitalis,,lanata,x ambigua 'John Innes Tetra',,,Close spikes of rounded flowers; cream lipped with a rich ochre outside colouring orange near the throat. 45cm. Combines the best of parents. Light shade  CAUTION- TOXIC IF EATEN,,0,0,,,,,0,Default,0,,0
634,,Digitalis,,lanata,,' ( Cafe Creme ) - Woolly Foxglove,DIGLAN,One of the more unusual perennial foxgloves. The flowers are very rounded white with dense brown netting and a broad white lip. Light shade 60 cm  CAUTION- TOXIC IF EATEN,9cm,1,0,D\Digitalis lanata #1.JPG,D\Digitalis lanata #2.JPG,,,1,Default,0,,1
635,,Digitalis,,lutea,, (eriostachya),DIGLUT,Slender 2ft spikes tightly packed with pale straw coloured tubular flowers. Cut back after flowering to encourage side shoots. Evergreen Sound perennial. CAUTION- TOXIC IF EATEN,,1,0,D\Digitalis lutea.jpg,,,,0,Default,0,,0
636,,Digitalis,x,mertonensis,, Summer King,DIGMERT,A hybrid between our native foxglove and the yellow perennial D.ambigua. This perennial foxglove produced chunky spires of crushed strawberry pink flowers through the summer months. 90cmj,9cm,1,0,D\Digitalis x mertonensis.JPG,,,,0,Default,0,,0
637,,Digitalis,,obscura,,,DIGIOBS,Slender 2ft spikes tightly packed with pale straw coloured tubular flowers. Cut back after flowering to encourage side shoots. Evergreen Sound perennial. CAUTION- TOXIC IF EATEN,,1,0,D\Diglitalis-obscura-#2.jpg,,,,0,Default,0,,0
638,,Digitalis,,parviflora,'Milk Chocolate',,DIGPMC,Thin spikes densely crowded with small bronze-red foxglove flowers make for a striking addition to any planting. 60 cm high July to September,1L,1,0,D\Digitalis parviflora Milk Chocolate #1.JPG,,,,,,,,
639,,Digitalis,,purpurea,'Alba',,,Long straight spikes of tightly packed flowers; pure unspotted white; limey green in the throat. A plant of great distinction. Very good in woodland situations  CAUTION- TOXIC IF EATEN,,1,0,D\Digitalis #5.JPG,D\Digitalis #4.JPG,D\Digitalis purpurea f. Albiflora #2.jpg,,0,Default,0,,0
640,,Digitalis,,purpurea,'Camelot Cream',Foxglove,,A colour selected large flowered variety of foxglove bred for consistent even spikes. Loved by bees. Excellent to provide long lasting colour and interest. Flowers cream with speckled throat CAUTION- TOXIC IF EATEN,,0,0,,,,,0,Default,1,,0
641,,Digitalis,,purpurea,'Camelot Rose',Foxglove,,"A colour selected large flowered variety of foxglove bred for consistent even spikes. Loved by bees. Excellent to provide long lasting colour and interest. Flowers rose pink with speckled throat 
CAUTION- TOXIC IF EATEN",,0,0,,,,,0,Default,1,,0
642,,Digitalis,,purpurea,'Camelot White',Foxglove,,"A colour selected large flowered variety of foxglove bred for consistent even spikes. Loved by bees. Excellent to provide long lasting colour and interest. Flowers pure white with speckled throat 
CAUTION- TOXIC IF EATEN",,0,0,,,,,0,Default,1,,0
643,,Digitalis,,purpurea,'Excelsior Hybrids',,DIGEXC,Improved forms of our native foxglove with larger blooms in more even spikes in a range of colours from cream through to pink. easy. sun/shade CAUTION- TOXIC IF EATEN,9cm,1,0,D\Digitalis #3.JPG,D\Digitalis #2.JPG,D\Digitalis purpurea.jpg,D\Digitalis #1.JPG,0,Default,0,,1
644,,Digitalis,,purpurea,'Pam's Choice',syn D. 'Elsie Kelsey',DIGPAM,A very heavily spotted foxglove with creamy white bells spotted and stained inside rich blood red. leaves tend to a grey green. 120cm high. June to August,9cm,1,0,D\Digitalis purpurea Pams Choice #1.JPG,,,,0,Default,0,,0
645,,Digitalis,,purpurea,'Primrose Carousel',,,A distinctive strain of our native foxglove with large flowers that are produced all around the stem in a delicate primrose yellow. height 90cm. Dappled shade   CAUTION- TOXIC IF EATEN,,1,0,D\Digitalis purpurea Primrose Carousel #1.JPG,,,,0,Default,1,,1
646,,Digitalis,,purpurea,'Snow Thimble',,DIGSNO,A variety of foxglove bred for its large flowers born on relatively short spikes. Flowers are pure unspotted white; limey green in the throat. A plant of great distinction. Very good in woodland situations  CAUTION- TOXIC IF EATEN,1L,1,0,D\Digitalis purpurea f. Albiflora #2.jpg,,,,0,Default,0,,0
647,,Digitalis,,purpurea,'Snow Thimble',,DIGSNO,A variety of foxglove bred for its large flowers born on relatively short spikes. Flowers are pure unspotted white; limey green in the throat. A plant of great distinction. Very good in woodland situations  CAUTION- TOXIC IF EATEN,9cm,1,0,D\Digitalis purpurea f. Albiflora #2.jpg,,,,0,Default,0,,0
648,,Digitalis,,purpurea,ssp. heywoodii,,,Unusual close relative of the native foxglove Grey felted leaves and a short (1ft) spike of pink tinged; yellow flowers. Full sun Good drainage.   CAUTION- TOXIC IF EATEN,,1,0,D\Digitalis purpurea subsp. heywoodii.JPG,,,,0,Default,1,,0
649,,Digitalis,,purpurea,'Sutton's Apricot',(Apricot Delight. Apricot Beauty),DIGSUT,Much prized apricot strain of the foxglove Sought after for its improved flower form and unusual; warm apricot shades. height 5ft. Dappled shade   CAUTION- TOXIC IF EATEN,9cm,1,0,D\Digitalis purpurea Suttons Apricot #2.JPG,D\Digitalis purpurea Apricot #2.JPG,D\Digitalis purpurea Apricot #3.JPG,D\Digitalis purpurea Apricot #1.JPG,1,Default,0,,0
650,,Digitalis,,trojana,,,,Rounded flowers; cream lipped with a rich netted outside give this foxglove a sinister beauty. Lovely placed in a shaded or wooded area CAUTION- TOXIC IF EATEN,,0,0,,,,,0,Default,1,,0
651,,Digitalis,,,'Glory of Roundway',Foxglove,DIGIGOR,A charming cottage garden plant with slender spikes of small strawberry pink foxglove flowers which are pale yellow inside. Long flowering season. Evergreen foliage,1L,1,0,D\Digitalis Glory of Roundway #2.jpg,D\Digitalis Glory of Roundway #1.jpg,D\Digitalis x purpurascens.jpg,,0,Default,0,,0
652,,Digitalis,,,'Illumination Pink',,DIGIILLP,A beatiful new foxglove with almost tropical looking trumpets the colour of crushed strawberries. Inside the throats are yellowy cream edged strawberyy with spots of the same colour.,1L,1,0,D\Digitalis-Illumination-Pink-(1).jpg,,,,1,Default,0,,0
653,,Digitalis,,,'Spice Island',,DIGSPI,A new variety with much to recommend it. The flower spikes are long and narrow carrying flowers that open rich yellows form green buds. Each flower is warm sunshine yellow stained on the outside with cinnamon and spotted on the lip the same. Repeat flowe,1L,1,0,D\Digitalis-Spice-Island-(1).jpg,,,,,,,,
654,,Diplarrena,,moraea,,Butterfly Iris. or White Flag,DIPLMOR,A native of the heathlands and forests of New South Wales. It produces a dense tuft of Iris-like leaves above which are held beautiful pure white flowers that really do look at you. A charming and slightly scented treat for somewhere sunny with reasonable drainage.  30cm,,1,0,D\Diplarhena-Moraea-(4).jpg,,,,0,Default,0,,0
655,,Disporopsis,,pernyi,,Evergreen Solomon's Seal,DISPPER, Evergreen Solomon's Seal. A relative of the solomon's seal this spreading perennial has dark green leaves and hanging flared bells that have a lemon scent. A graceful plant for shade. 60cm,1L,1,0,D\Disporopsis-pernyi-(2).jpg,,,,,,,,
656,,Disporum,,longistylum,'Night Heron',,DISPORNH,A particularly striking and sophisticated Disporum with leaves that can be as dark as night. Flowers hang in loose terminal heads pale creamy green. 3ft,1L,1,0,D\Disporum-Night-Heron.jpg,,,,,,,,
657,,Disporum,,sessile,'Variegatum',,DISPORSESS,A relatively short Disporum with classy arching wands clothed in sessile (unstalked) green grey and white boldly striped leaves. In late Spring the upper leaf axils carry special crem green and white tubular bells. Eventually forming clumps with many stems.,1L,1,0,D\Disporum-sessile-Variegatum.jpg,,,,0,Default,0,,0
658,,Disporum,,trabeculatum,,,DISPORTRAB,Creeping rhizome with fairly upright stems which have arching lateral branches thickly clothed in glossy lanceolate leaves. In May and June the upper leaf axils carry clusters of green tipped cream nodding bells followed by black berries.Sun or semi shade in moisture retentive soil.,1L,1,0,D\Disporum-trabeculum.jpg,,,,0,Default,0,,0
659,,Dodecatheon,,dentatum,,,DODECDEN,A less usually seen form of shooting star. A relative of the Primulas For a cool moist spot.,,1,0,D\Dodecatheon-dentatum-(3).jpg,,,,0,Default,0,,1
660,,Dodecatheon,,meadia,,,DODECMEA,Shooting Stars. The flowers on this relative of the Primulas have deeply reflexed petals all swept back in the manner of a cyclamen. The petals are pink and the centre of the flower is like a black yellow and white dart. For a cool moist spot.,,1,0,D\Dodecatheon meadia close on pink.jpg,,,,,,,,
661,,Doronicum,,caucasicum (syn. orientale),,Leopard's Bane,,A great asset as the bright yellow daisies are carried so early in the year bringing a little ray of sunshine into March. Best grown in a moisture retentive but drained soil with a little shade from the strongest summer sun. 30-60cm,,1,0,D\Doronicum caucasicum #1.JPG,D\Doronicum caucasicum #2.JPG,,,0,Default,1,,0
662,,Dracocephalum,,speciosum,,,,Crowded heads of deep royal blue flowers rise above a neat mound of rounded sagey foliage. A charming tidy splash of blue for a well drained spot in full sun. 30cm,,1,0,D\Dracocephalum speciosum.jpg,,,,0,Default,1,,0
663,,Dryopteris,,affinis,'Crispa',,,A magnificent form of the golden-scaled male fern. Will tolerate wide ranging conditions including dry shade; but prefers a moist soil. Semi evergreen fronds make a clump 100cm*100cm,,0,0,,,Ferns\Fern Garden.JPG,,0,Default,1,,0
664,,Dryopteris,,affinis,'Cristata' (The King),,DRYKING,A magnificent crested form of the golden-scaled male fern. Will tolerate wide ranging conditions including dry shade; but prefers a moist soil. Semi evergreen fronds make a clump 100cm*100cm,1L,1,0,Ferns\Dryopteris affinis Cristata the King boxed.jpg,,Ferns\Fern Garden.JPG,,0,Default,0,,0
665,,Dryopteris,,affinis,,,DRYAFF,GOLDEN SCALED MALE FERN. Beautiful native fern which will tolerate wide ranging conditions including dry shade; but prefering a moist soil. Semi evergreen fronds make a clump 100cm*100cm,1L,1,0,Ferns\Dryopteris affinis #1.jpg,,Ferns\Fern Garden.JPG,,0,Default,0,,0
666,,Dryopteris,,cycadina,,(D.atrata),,An excellent fern for situations in deep shade where it will form a  large mound of rich emerald green foliage. Emergent fronds clothed in beautiful black scales. It will adapt to conditions from moist to quite dry. 45-60cm,,1,0,Ferns\Dryopteris atrata boxed.jpg,,Ferns\Fern Garden.JPG,,1,Default,1,,0
667,,Dryopteris,,dilitata,'Crispa Whiteside',(D.austriaca),DRYCRIS,Broad Buckler Fern. A beautiful form of a british native fern with large broad spreading fronds intricately congested and wavy up to 120cm long. Very good for naturalising in woodlands and near water. Best with a little moisture in the soil.,1L,1,0,Ferns\Dryopteris dilitata Crispa Whiteside.JPG,Ferns\Dryopteris dilitata Crispa Whiteside #2.JPG,Ferns\Fern Garden.JPG,,0,Epimedium brown,0,,0
668,,Dryopteris,,dilitata,,(D.austriaca),,Broad Buckler Fern. A British native fern with large broad spreading fronds of triangular outline up to 120cm long. Very good for naturalising in woodlands and near water.,,1,0,Ferns\Dryopteris dilitata boxed.jpg,,Ferns\Fern Garden.JPG,,1,Default,0,,0
669,,Dryopteris,,erythrosora,,Copper Shield Fern,DRYERY,A real treasure; the bold fronds emerging coppery in tint; later turning a rich glossy green; decorated on the reverse with red spores. 60cm. tolerates dry when established,1L,1,0,Ferns\Dryopteris erythrosora #3.JPG,,Ferns\Fern Garden.JPG,,0,Default,0,,0
670,,Dryopteris,,filix-mas,'Crispa Cristata',,,A popular crested form of our native male fern with fronds that are prettily ruffled around the edges. Adapts to most soils; tolerating very dry soils quite well. Evergreen if sheltered. 45cm high and wide,,0,0,,,Ferns\Fern Garden.JPG,,0,Default,0,,0
671,,Dryopteris,,filix-mas,'Linerais Polydactyla',Male Fern,DRYLIN,A form of our native male fern with fronds that are cut almost down to threads giving a fine cloudy appearance. Adapts to most soils; tolerating very dry soils quite well. Evergreen if sheltered. 60cm high and wide,1L,1,0,Ferns\Dryopteris Linearis Polydactyla.JPG,Ferns\Dryopteris Linearis Polydactyla #2.JPG,,,0,Default,0,,0
672,,Dryopteris,,filix-mas,,Male Fern,,Our native male fern with large bold fronds and stout constitution. Adapts to most soils; tolerating very dry soils quite well. Evergreen if sheltered. 60cm high and wide,,1,0,Ferns\Dryopteris filix-mas01-06-08.jpg,,,,1,Default,0,,0
673,,Dryopteris,,goldiana,,Goldie's Shield Fern,,Deciduous fern with leaves that are very deeply divided and triangular in outline. Leaves can achieve 90-120cm in length in ideal cool moist conditions. Leaves yellow tinted at first ageing pale green. 90cm,,1,0,Ferns\Dryopteris goldiana #1.JPG,Ferns\Dryopteris goldiana #2.JPG,,,0,Default,1,,0
674,,Dryopteris,,lepidopoda,,(Sunset Fern),DRYLEPID,A lovely species form Taiwan. The leaves have a very even glossy appearance and appear in spring in glorious coppery tints. Similar to erythrosora but with narrower fronds with tighter leaflets. Medium size,,1,0,Ferns\dryopteris lepidopoda.JPG,,,,,,,,
675,,Dryopteris,,sieboldii,,,DRYSIEB,Oddly shaped fronds that mark it out as quite distinct from any other Dryopteris. The leaves have a leathery quality with 2-5 pairs of broad pinnae and a long pointed terminal pinnule.  It requires adequate moisture and a sheltered position as it is not bone-hardy in every Winter,1L,1,0,Ferns\Dryopteris-sieboldii-(5).jpg,,Ferns\Fern Garden.JPG,,,,,,
676,,Dryopteris,,wallichiana,,,DRYWAL,A beautiful majestic fern with fronds to 2m under ideal moist conditions. The lovely evenly divided  fronds emerge attractively tinted raw sienna Deciduous and requiring a sheltered spot,1L,1,0,Ferns\Dryopteris wallichiana.jpg,,Ferns\Fern Garden.JPG,Ferns\Dryopteris wallichiana boxed.jpg,,,,,
677,,Echinacea,,angustifolia,,,ECHPCS,"This variety of cone-flower forms clumps of hairy narrow  lance-shaped foliage and from June to October sends up flowering stalks to 75cm (2'6"") topped with large daisies with very narrow pinky-red petals. For well drained soils in sun",,1,0,E\Echinacea angustifolia #1.JPG,,,,0,Default,0,,0
678,,Echinacea,,pallida,'Hula Dancer',,ECHHUL,"This variety of cone-flower forms clumps of hairy narrow  lance-shaped foliage and from June to October sends up flowering stalks to 80cm (2'6"") topped with large daisies with narrow drooping palest pink petals. For well drained soils in sun",1L,1,0,E\Echinacea pallida Hula Dancer #1.JPG,,,,0,Default,0,,0
679,,Echinacea,,pallida,,,,,1L,0,0,,,,,0,Default,0,,0
680,,Echinacea,,paradoxa,,Coneflower,,Like the more common E.purpurea this coneflower bears stiff flowering stems of large daisy flowers each with drooping narrow petals around a large spiky central brown cone. The unusual thing here is the flowers are of a bright sunny yellow. fragrant. Pre,,1,0,E\Echinacea paradoxa #1.JPG,,,,0,Rudbeckia yellow,1,,0
681,,Echinacea,,purpurea,'Green Jewel',,ECHGJEW,Heres one for the flower arrangers and those who appreciate something a little more subtle. A short variety 60cm with flowers that are a symphony in green. Each bloom is dished with a flat spiky centre and an upturned skirt of pale green petals with dis,1L,1,0,E\Echinacea-'Green-Jade'.jpg,,,,0,Default,0,,0
682,,Echinacea,,purpurea,'Happy Star',,ECHHST,Deep green leafy clumps set off handsome large white daisies; the centre of each a  spiky green cone brightened with orange tips 100cm. Best in sun in a rich soil,1L,1,0,E\Echinancea purpurea White Swan.jpg,,,,0,Default,0,,1
683,,Echinacea,,purpurea,'Magnus', Echinacea 'Magnus' superioir,ECHMAG,Deep green leafy clumps set off handsome large deep pink daisies; the centre of each a spiky green cone brightened with orange tips This variety has particularly good flat flowers. 90cm. Best in sun in a rich soil,1L,1,0,E\Echinacea purpurea.jpg,,,,0,Default,0,,0
684,,Echinacea,,purpurea,'Ruby Giant',,ECHRUBTG,An excellent selection having large flat flowers of excellent form and a rich pink colouring. 85cm Scented. AGM,1L,1,0,E\Echinacea-Ruby-Giant-(1).jpg,,,,,,,,
685,,Echinacea,,purpurea,'Southern Belle',,ECHSOUBEL,Vivid pink with a fully double tight bun centre surrounded by a horizontal rim of ray florets. The bun centre is accentuated by a darker eye.,1L,1,0,E\Echinacea-Southern-Belle-(5).jpg,,,,0,Default,0,,0
686,,Echinacea,,purpurea,'Vintage Wine',,ECHVINWIN,Deep green leafy clumps set off handsome large deepest pink daisies; the centre of each a spiky green cone brightened with orange tips This new variety has particularly dark flat flowers on short plants. 60cm. Best in sun in a rich soil,1L,1,0,E\Echinacea After Midnight.JPG,,,,,,,,
687,,Echinacea,,purpurea,'White Swan',,,Deep green leafy clumps set off handsome large white daisies; the centre of each a  spiky green cone brightened with orange tips 100cm. Best in sun in a rich soil,,1,0,E\Echinancea purpurea White Swan.jpg,,,,0,Default,1,,0
688,,Echinacea,,purpurea,,,,Deep green leafy clumps set off handsome large deep pink daisies; the centre of each a spiky green cone brightened with orange tips 100cm. Best in sun in a rich soil,,1,0,E\Echinacea purpurea.jpg,,,,0,Default,1,,0
689,,Echinacea,,tennesseensis,'Rocky Top Hybrids',,,Unusual for a coneflower in that the narrow pink petals are bent upwards around the broad central cone like a satelite dish searching for a signal. For a sunny well drained position. flowering stalks to 60cm,,1,0,E\Echinacea tennesseensis Rocky Top Hybrids #1.JPG,,,,0,Default,0,,0
690,,Echinacea,,,'Art's Pride',,,A recent breakthrough in Echinacea breeding by the Chicago Botanic Gardens the first Echinacea with orange flowers. Typical bristly central cones surrounded by narrow glowing deep apricot petals with pink reverses.  75cm summer,,1,0,E\Echinacea Arts Pride #2.JPG,,,E\Echinacea Arts Pride #3.JPG,0,Default,1,,0
691,,Echinacea,,,'Cheyenne Spirit',,ECHPCS,Deep green leafy clumps set off handsome large daisies; the centre of each a spiky green cone brightened with orange tips This new variety is a vigorous selection with colours ranging through the oranges reds and pinks . 60cm. Best in sun in a rich soil,1L,1,0,E\Echiinacea-purpurea-Cheyenne-Spirit-(1).jpg,,,,0,Default,0,,0
692,,Echinacea,,,'Guava Ice',,ECHGUAICE,"Strong tall stems carry enormous blooms fit for a show girl. A rich shaggy pom pom in deep rosy pink sits atop a hanging skirt of pink ray petals. Flowers fade from a deep orangey-pink to a cooling guava.",1L,1,0,E\Echinacea-Guava-Ice-(5).jpg,,,,0,Default,0,,1
693,,Echinacea,,,'Harvest Moon',,,Part of the new wave of Coneflower breeding from the Saul brothers in Atlanta. Relatively flat flowers in a warm lemon tone  surrounding a copper coloured cone. Sweetly fragrant flowers on strong flowering stems on a compact plant. 70cm. summer,,1,0,E\Echinacea Harvest Moon #2.JPG,E\Echinacea Harvest Moon #3.JPG,,E\Echinacea Harvest Moon #1.JPG,0,Default,1,,1
694,,Echinacea,,,'Hot Papaya',,ECHHOTPAP, The first hybrid to bring fiery tones into the fully double form. Semi-double flowers with a hint of spiky centre surrounded by a frilly ring fading from orange through fiery red to the hanging red ray florets. 60cm. June to September,1L,1,0,E\Echinacea-Hot-Papaya-(1).jpg,,,,,,,,
695,,Echinacea,,,'Marmalade',,ECHMARM, A fiery eruption. Golden amber ray florets hang down beneath a fully double shaggy pom pom in rich marmalade tones shading from amber to burnt orange. 60cm June to September,1L,1,0,E\Echinacea-Marmalade.jpg,,,,0,Default,0,,0
696,,Echinacea,,,'Sundown',,,Part of the new wave of Coneflower breeding from the Saul brothers in Atlanta. Relatively flat flowers in warm salmon orange surrounding a copper coloured cone. Sweetly fragrant flowers on strong flowering stems on a compact plant. 70cm. summer,,1,0,E\Echinacea Sundown #1.JPG,,,,0,Default,1,,0
697,,Echinacea,,,'Sunrise',,,Part of the new wave of Coneflower breeding from the Saul brothers in Atlanta. Relatively flat flowers in soft lemon surrounding a copper coloured cone. Sweetly fragrant flowers on strong flowering stems on a compact plant. 70cm. summer,,1,0,E\Echinacea Sunrise #2.JPG,E\Echinacea Sunrise #1.JPG,E\Echinacea Sunrise #5.JPG,E\Echinacea Sunrise #4.JPG,0,Default,1,,0
698,,Echinacea,,,'Sunset',,,Part of the new wave of Coneflower breeding from the Saul brothers in Atlanta. Relatively flat flowers in warm salmon orange surrounding a copper coloured cone. Sweetly fragrant flowers on strong flowering stems on a compact plant. 70cm. summer,,1,0,E\Echinacea Sunset #1.JPG,,,,0,Default,1,,0
699,,Echinacea,,,'Tiki Torch',,ECHTIKI,The petals of this variety are held down like a glowing mandarin skirt around the embers of the dark spiky cone with rings of stamens sparkling like glowing cinders. Distinctive branching flower stems and glossier leaves than most. Short at 65cm. A good,1L,1,0,E\Echinacea-Tiki-Torch-(1).jpg,,,,,,,,
700,,Echinacea,,,'Tomato Soup',,ECHTOMS,Aptly named as the flowers are a gorgeous rich warm tomato red. The petals reflex from a dark central cone held upright on 80cm stems. A bushy variety with an excellent constitution and winter hardiness.,1L,1,0,E\Echinacea-purpurea-Tomato-Soup-(4).jpg,,,,0,Default,0,,0
701,,Echinacea,,,'Yellow Mellow',Coneflower,,Like the more common E.purpurea this coneflower bears stiff flowering stems of large daisy flowers each with drooping narrow petals around a large spiky central brown cone. The unusual thing here is the flowers are of a deep sunny yellow. fragrant. Prefe,,1,0,E\Echinacea Yellow Mellow #1.JPG,E\Echinacea paradoxa #1.JPG,,,0,Rudbeckia yellow,1,,0
702,,Echinops,,bannaticus,'Blue Globe',,,Statuesque with stout thistle-like foliage; shining green above; white below; and showy drumstick heads of blue flowers loved by moths and butterflies. 110m. Good on chalk,,1,0,E\Echinops bannaticus Blue Globe.JPG,,,,0,Default,0,,0
703,,Echinops,,bannaticus,'Taplow Blue',,,Statuesque with stout thistle-like foliage; shining green above; white below; and drumstick heads of blue flowers loved by moths and butterflies. 1.8m. Good on chalk,,1,0,E\Echinops bannaticus Taplow Blue.JPG,,,E\Echinops Taplow Blue #2.JPG,1,Echinops,0,,0
704,,Echinops,,ritro,'Veitch's Blue',,ECHINB,Statuesque with stout thistle-like foliage; shining green above; white below; and drumstick heads of purple-blue opening to fluffy heads of steely blue. Loved by moths and butterflies. 1.8m. Good on chalk,,1,0,E\Echinops Veitchs Blue #1.JPG,,,,0,Default,0,,0
705,,Echinops,,ruthenicus,'Platinum Blue',Globe Thistle,,Tall strong growing globe thistle achieving 3-4'. Flowers like spiky globes are borne on sturdy stems in July and August and soft as they open revealing a myriad of blue flowers attractive to bees and butterflies. This variety is especially attractive due,,1,0,E\Echinops ruthenicus Platinum Blue #1.JPG,E\Echinops ruthenicus Platinum Blue with bee #1.JPG,,E\Echinops ruthenicus Paltinum Blue #2.JPG,0,Echinops,0,,0
706,,Echinops,,sphaerocephalus,'Arctic Glow',,,Statuesque with stout thistle-like foliage; glaucous green above; white below; and drumstick heads of white flowers. Fantastic nectar source for bees moths and butterflies. 1.8m. Good on chalk,,1,0,E\Echinops spaerocephalus Arctic Glow #1.jpg,E\Echinops sphaerocephalus Arctic Glow with wasp #3.JPG,,E\Echinops spaerocephalus Arctic Glow.jpg,0,Echinops Arctic,0,,0
707,,Epilobium,,angustifolium subsp. angustifolium,'Album',Chamaenerion angustifolium 'Album',EPILALB,The pure white form of Rose Bay Willowherb. It can spread but it is less stout with the most lovely pure white flowers that add a startling backdrop to a planting scheme. Less vigorous than its pink cousin and well worth growing.,1L,1,0,E\Epilobium-angustifolium-Album-(2).jpg,,,,0,Default,0,,0
708,,Epilobium,,glabellum,,,EPILGLAB,Lovely creamy white flowers clustered on 15cm stems. Good to flop at the edge of a border. Take cuttings as insurance through the winter. Non seeding,9cm,1,0,E\Epilobium-glabellum-(4).jpg,,,,0,Default,0,,1
709,,Epimedium,,brevicornu,OG 88.010,,EPIBREVIC,Long arching flower spikes that can carry up to 50 tiny flowers. Not as showy as some of its cousins but lovely with the cloud of small stars abundantly produced over neat foliage. Each flower has a starry arrangement of white sepals with a small central nose of yellow petals,1L,1,0,E\Epimedium-brevicornu-(1).jpg,,,,0,Default,0,,0
710,,Epimedium,,campanulatum,,,EPICAMPAN,Here's something quite different with flowers of a very atypical shape each one a small hanging bell formed mainly of the petals with the sepals reduced enormously. The flowers are carried 15-40 to the stem in an open upright pyramidal inflorescence.,,1,0,E\Epimedium-camanulatum-(1).jpg,,,,,,,,
711,,Epimedium,x,cantabrigiense,,(Epimedium pubigerum x Epimedium alpinum),EPIMC,Easy to grow and highly attractive ground cover. 50cm; spreading. Leaves are an asset all year; opening with red netting; colouring rich russet in autumn and remaining all winter. A tall species with upright stems carrying many delicate orange flowers,1L,1,0,E\Epimedium cantabrigiense.jpg,,,,1,Default,0,,0
712,,Epimedium,,chlorandrum,,,EPICHLOR,Flowers are a wide spidery cross in an almost translucent pale lemon yellow. The leaves however are something to behold being large with three arrow shaped leaflets apple green with a gorgeous variable overlay of maroon blotching.,,1,0,E\Epimedium-chlorandrum-(2).jpg,,,,0,Default,0,,0
713,,Epimedium,,davidii hybrid,( ex Spinners ),,EPIDAVID,Startling fat goblet shaped flowers of brightest yellow with yellow horns. The sepals are reduced to a little fleck of rusty red which is picked up by the dark red of the new leaves. The flowers are 1 1/4 inches but the 'tube' is flared to make the goblet shaped centre.,1L,1,0,E\Epimedium-davidii-ex-Spinners-(3).jpg,,,,0,Default,0,,0
714,,Epimedium,,epsteinii,,,EPIEPST,A deeply contrasting flower combination of white sepals and rich mahogany petals that really stand out. In the wild it grows in half shade along the edges of woods and close to streams. It is a fairly vigorous runner and flowers to a height of about 15cm,1L,1,0,E\Epimedium-epsteinii.jpg,,,,0,Default,0,,0
715,,Epimedium,,fargesii,'Pink Constellation',(OG 93023),EPIFERGPC,This is a selected form collected by Mikinori Ogisu and later given a cultivar name. Flowers are pink on the inner sepals and purple in the petals. In other respects like the species. Leaves are long arrow-shaped and a beautiful pinky bronze when young remaining red blotched when older.,,1,0,E\Epimedium-fargesii-Pink-Constellation-(1).jpg,,,,1,Default,0,,1
716,,Epimedium,,fargesii,,,EPIFARG,Elegant sprays of pendulous white and violet deeply reflexed flowers reminiscent of a stellar pelargonium. The leaves are in 3 leaflets long arrow-shaped and a beautiful pinky bronze when young remaining irregularly red blotched when older.,,1,0,E\Epimedium-fargesii--(4).jpg,,,,0,Default ochre,0,,1
717,,Epimedium,,franchetii,'Brimstone Butterfly' OG 87.001,,EPIBRIMB,New leaves are just the most lovely shades of crimson providing the perfect foil for the bright lemon yellow flowers. It doesn't sound special when written down but there is just something about the way that the leaves glow that is so right. Flowers are a strong lemony yellow ,1L,1,0,E\Epimedium-Brimstone-Butterfly-(1).jpg,,,,,,,,
